#name,species,division,taxonomy_id,assembly,assembly_accession,genebuild,variation,microarray,pan_compara,peptide_compara,genome_alignments,other_alignments,core_db,species_id,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,fasta_filename,downloaded_filename
eremomyces_bilateralis_cbs_781_70_gca_010015585,EnsemblFungi,1392243,Erebi1,GCA_010015585.1,2020-03-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,199,,GCF_010015585.1,PRJNA625771,SAMN02744867,JAADKC000000000.1,reference genome,1392243,1341166,Eremomyces bilateralis CBS 781.70,strain=CBS 781.70,na,latest,Scaffold,Major,Full,2020-01-29,Erebi1,DOE Joint Genome Institute,GCA_010015585.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1,na,assembly from type material,na,haploid,fungi,26864015,26620102,52.0,0,95,351,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-04-21,9933,9874,57,na,Eremomyces_bilateralis_cbs_781_70_gca_010015585.Erebi1.dna.toplevel.fa,GCF_010015585.1_Erebi1_genomic.fna.gz
dothidotthia_symphoricarpi_cbs_119687_gca_010015815,EnsemblFungi,1392245,Dotsy1,GCA_010015815.1,2020-02-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,241,,GCF_010015815.1,PRJNA625770,SAMN02745847,JAADKQ000000000.1,reference genome,1392245,548649,Dothidotthia symphoricarpi CBS 119687,strain=CBS 119687,na,latest,Scaffold,Major,Full,2020-01-29,Dotsy1,DOE Joint Genome Institute,GCA_010015815.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/815/GCF_010015815.1_Dotsy1,na,assembly from type material,na,haploid,fungi,34433519,34250354,48.0,0,59,349,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-04-21,11821,11704,113,na,Dothidotthia_symphoricarpi_cbs_119687_gca_010015815.Dotsy1.dna.toplevel.fa,GCF_010015815.1_Dotsy1_genomic.fna.gz
aspergillus_campestris_ibt_28561_gca_002847485,EnsemblFungi,1392248,Aspcam1,GCA_002847485.1,2018-01-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,18,,GCF_002847485.1,PRJNA453590,SAMN02744593,MSFM00000000.1,reference genome,1392248,41068,Aspergillus campestris IBT 28561,strain=IBT 28561,na,latest,Contig,Major,Full,2017-12-27,Aspcam1,DOE Joint Genome Institute,GCA_002847485.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/485/GCF_002847485.1_Aspcam1,na,na,na,haploid,fungi,28257496,28257496,51.0,0,62,62,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,9823,9654,163,na,Aspergillus_campestris_ibt_28561_gca_002847485.Aspcam1.dna.toplevel.fa,GCF_002847485.1_Aspcam1_genomic.fna.gz
aspergillus_steynii_ibt_23096_gca_002849105,EnsemblFungi,1392250,Aspste1,GCA_002849105.1,2018-01-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,7,,GCF_002849105.1,PRJNA453591,SAMN02744649,MSFO00000000.1,reference genome,1392250,306088,Aspergillus steynii IBT 23096,strain=IBT 23096,na,latest,Contig,Major,Full,2017-12-30,Aspste1,DOE Joint Genome Institute,GCA_002849105.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/105/GCF_002849105.1_Aspste1,na,assembly from type material,na,haploid,fungi,37847960,37847960,49.0,0,37,37,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,13145,12916,218,na,Aspergillus_steynii_ibt_23096_gca_002849105.Aspste1.dna.toplevel.fa,GCF_002849105.1_Aspste1_genomic.fna.gz
aspergillus_novofumigatus_ibt_16806_gca_002847465,EnsemblFungi,1392255,Aspnov1,GCA_002847465.1,2018-01-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,275,,GCF_002847465.1,PRJNA453589,SAMN02744592,MSZS00000000.1,reference genome,1392255,340412,Aspergillus novofumigatus IBT 16806,strain=IBT 16806,na,latest,Contig,Major,Full,2017-12-27,Aspnov1,DOE Joint Genome Institute,GCA_002847465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/465/GCF_002847465.1_Aspnov1,na,assembly from type material,na,haploid,fungi,32440129,32440129,49.0,0,62,62,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,11614,11421,182,na,Aspergillus_novofumigatus_ibt_16806_gca_002847465.Aspnov1.dna.toplevel.fa,GCF_002847465.1_Aspnov1_genomic.fna.gz
aspergillus_ochraceoroseus_ibt_24754_gca_002846915,EnsemblFungi,1392256,Aspergillus ochraceoroseus IBT 24754 v1.1,GCA_002846915.2,2018-04-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,279,,GCF_002846915.1,PRJNA722000,SAMN02744596,MSFN00000000.2,reference genome,1392256,138278,Aspergillus ochraceoroseus IBT 24754,strain=IBT 24754,na,latest,Contig,Major,Full,2018-04-16,Aspergillus ochraceoroseus IBT 24754 v1.1,DOE Joint Genome Institute,GCA_002846915.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/846/915/GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1,na,na,na,haploid,fungi,27718211,27718211,44.0,0,34,34,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,8970,8821,146,29317534,Aspergillus_ochraceoroseus_ibt_24754_gca_002846915.Aspergillus_ochraceoroseus_IBT_24754_v1.1.dna.toplevel.fa,GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1_genomic.fna.gz
sporothrix_schenckii_1099_18_gca_000961545,EnsemblFungi,1397361,S_schenckii_v1,GCA_000961545.1,2015-10-LNCC,N,N,N,N,N,Y,fungi_ascomycota2_collection_core_61_114_1,170,,GCF_000961545.1,PRJNA319337,SAMN03199974,AXCR00000000.1,reference genome,1397361,29908,Sporothrix schenckii 1099-18,strain=1099-18,na,latest,Contig,Major,Full,2015-03-24,S_schenckii_v1,LNCC,GCA_000961545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1,na,na,na,haploid,fungi,32375103,32375103,55.0,0,16,16,LNCC,Annotation submitted by LNCC,2022-04-19,10389,10277,112,25480940;25351875,Sporothrix_schenckii_1099_18_gca_000961545.S_schenckii_v1.dna.toplevel.fa,GCF_000961545.1_S_schenckii_v1_genomic.fna.gz
sporothrix_brasiliensis_5110_gca_000820605,EnsemblFungi,1398154,S_brasiliensis_5110_v1,GCA_000820605.1,2015-10-LNCC,N,N,N,Y,N,Y,fungi_ascomycota2_collection_core_61_114_1,116,,GCF_000820605.1,PRJNA721989,SAMN03201250,AWTV00000000.1,reference genome,1398154,545650,Sporothrix brasiliensis 5110,strain=5110,na,latest,Contig,Major,Full,2015-01-16,S_brasiliensis_5110_v1,LNCC,GCA_000820605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/605/GCF_000820605.1_S_brasiliensis_5110_v1,na,na,na,haploid,fungi,33205847,33205847,54.5,0,13,13,LNCC,Annotation submitted by LNCC,2021-04-20,9231,9091,140,25351875,Sporothrix_brasiliensis_5110_gca_000820605.S_brasiliensis_5110_v1.dna.toplevel.fa,GCF_000820605.1_S_brasiliensis_5110_v1_genomic.fna.gz
sparassis_crispa_gca_003851025,EnsemblFungi,139825,SCP_1.1,GCA_003851025.1,2019-01-DepartmentofPediatricCardiologyTokyoWomensMedicalUniversity,N,N,N,N,N,Y,fungi_basidiomycota2_collection_core_61_114_1,62,,GCF_003851025.1,PRJNA514748,SAMD00076077,BFAD00000000.1,reference genome,139825,139825,Sparassis crispa,na,na,latest,Contig,Major,Full,2018-11-07,SCP_1.1,"Department of Pediatric Cardiology, Tokyo Women's Medical University",GCA_003851025.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/851/025/GCF_003851025.1_SCP_1.1,na,na,na,haploid,fungi,39020349,39020349,51.5,0,32,32,"Department of Pediatric Cardiology, Tokyo Women's Medical University","Annotation submitted by Department of Pediatric Cardiology, Tokyo Women's Medical University",2019-01-15,13339,13157,182,30375506,Sparassis_crispa_gca_003851025.SCP_1.1.dna.toplevel.fa,identical_genomic.fna.gz
rasamsonia_emersonii_cbs_393_64_gca_000968595,EnsemblFungi,1408163,ASM96859v1,GCA_000968595.1,2015-04-DSMBiobasedProductsServicesBV,N,N,N,Y,N,Y,fungi_ascomycota2_collection_core_61_114_1,242,,GCF_000968595.1,PRJNA292605,SAMN03453569,LASV00000000.1,reference genome,1408163,68825,Rasamsonia emersonii CBS 393.64,strain=CBS 393.64,na,latest,Contig,Major,Full,2015-04-03,ASM96859v1,DSM Bio-based Products & Services B.V.,GCA_000968595.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/595/GCF_000968595.1_ASM96859v1,na,assembly from type material,na,haploid,fungi,28248805,28248805,50.5,0,862,862,NCBI RefSeq,Annotation submitted by NCBI RefSeq,2015-08-12,9841,9841,0,na,Rasamsonia_emersonii_cbs_393_64_gca_000968595.ASM96859v1.dna.toplevel.fa,GCF_000968595.1_ASM96859v1_genomic.fna.gz
pneumocystis_jirovecii_ru7_gca_001477535,EnsemblFungi,1408657,Pneu_jiro_RU7_V2,GCA_001477535.1,2016-01-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,51,,GCF_001477535.1,PRJNA342697,SAMN02380716,LFWA00000000.1,reference genome,1408657,42068,Pneumocystis jirovecii RU7,strain=RU7,na,latest,Contig,Major,Full,2015-12-22,Pneu_jiro_RU7_V2,Broad Institute,GCA_001477535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/535/GCF_001477535.1_Pneu_jiro_RU7_V2,na,na,na,haploid,fungi,8396240,8396240,28.5,0,70,70,Broad Institute,Annotation submitted by Broad Institute,2022-04-19,3811,3761,50,na,Pneumocystis_jirovecii_ru7_gca_001477535.Pneu_jiro_RU7_V2.dna.toplevel.fa,GCF_001477535.1_Pneu_jiro_RU7_V2_genomic.fna.gz
pneumocystis_carinii_b80_gca_001477545,EnsemblFungi,1408658,Pneu_cari_B80_V3,GCA_001477545.1,2016-01-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,53,,GCF_001477545.1,PRJNA342696,SAMN02380717,LFVZ00000000.1,reference genome,1408658,4754,Pneumocystis carinii B80,strain=B80,na,latest,Contig,Major,Full,2015-12-22,Pneu_cari_B80_V3,Broad Institute,GCA_001477545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/545/GCF_001477545.1_Pneu_cari_B80_V3,na,na,na,haploid,fungi,7661456,7661456,28.0,0,62,62,Broad Institute,Annotation submitted by Broad Institute,2017-08-28,3695,3646,49,na,Pneumocystis_carinii_b80_gca_001477545.Pneu_cari_B80_V3.dna.toplevel.fa,GCF_001477545.1_Pneu_cari_B80_V3_genomic.fna.gz
talaromyces_atroroseus_gca_001907595,EnsemblFungi,1441469,ASM190759v1,GCA_001907595.1,2017-08-TechnicalUniversityofDenmark,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,202,,GCF_001907595.1,PRJNA374571,SAMN03339010,LFMY00000000.1,reference genome,1441469,1441469,Talaromyces atroroseus,strain=IBT 11181,na,latest,Scaffold,Major,Full,2016-12-16,ASM190759v1,Technical University of Denmark,GCA_001907595.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/595/GCF_001907595.1_ASM190759v1,na,na,na,haploid,fungi,30858562,30834766,44.5,0,48,48,Technical University of Denmark,Annotation submitted by Technical University of Denmark,2017-08-28,9523,9523,0,na,Talaromyces_atroroseus_gca_001907595.ASM190759v1.dna.toplevel.fa,GCF_001907595.1_ASM190759v1_genomic.fna.gz
fonsecaea_pedrosoi_cbs_271_37_gca_000835455,EnsemblFungi,1442368,Fons_pedr_CBS_271_37_V1,GCA_000835455.1,2015-02-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota2_collection_core_61_114_1,71,,GCF_000835455.1,PRJNA292603,SAMN02567656,JYBS00000000.1,reference genome,1442368,40355,Fonsecaea pedrosoi CBS 271.37,strain=CBS 271.37,na,latest,Scaffold,Major,Full,2015-02-23,Fons_pedr_CBS_271_37_V1,Broad Institute,GCA_000835455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/455/GCF_000835455.1_Fons_pedr_CBS_271_37_V1,na,assembly designated as neotype,na,haploid,fungi,34688880,34632884,52.5,0,11,98,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,12573,12527,41,na,Fonsecaea_pedrosoi_cbs_271_37_gca_000835455.Fons_pedr_CBS_271_37_V1.dna.toplevel.fa,GCF_000835455.1_Fons_pedr_CBS_271_37_V1_genomic.fna.gz
rhinocladiella_mackenziei_cbs_650_93_gca_000835555,EnsemblFungi,1442369,Rhin_mack_CBS_650_93_V1,GCA_000835555.1,2015-02-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota2_collection_core_61_114_1,153,,GCF_000835555.1,PRJNA292602,SAMN02567657,JYBU00000000.1,reference genome,1442369,86056,Rhinocladiella mackenziei CBS 650.93,strain=CBS 650.93,na,latest,Scaffold,Major,Full,2015-02-23,Rhin_mack_CBS_650_93_V1,Broad Institute,GCA_000835555.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/555/GCF_000835555.1_Rhin_mack_CBS_650_93_V1,na,assembly from type material,na,haploid,fungi,32474431,32433268,50.5,0,17,130,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,11418,11382,33,na,Rhinocladiella_mackenziei_cbs_650_93_gca_000835555.Rhin_mack_CBS_650_93_V1.dna.toplevel.fa,GCF_000835555.1_Rhin_mack_CBS_650_93_V1_genomic.fna.gz
cladophialophora_bantiana_cbs_173_52_gca_000835475,EnsemblFungi,1442370,Clad_bant_CBS_173_52_V1,GCA_000835475.1,2015-02-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota2_collection_core_61_114_1,152,,GCF_000835475.1,PRJNA319323,SAMN02567658,JYBT00000000.1,reference genome,1442370,89940,Cladophialophora bantiana CBS 173.52,strain=CBS 173.52,na,latest,Scaffold,Major,Full,2015-02-23,Clad_bant_CBS_173_52_V1,Broad Institute,GCA_000835475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/475/GCF_000835475.1_Clad_bant_CBS_173_52_V1,na,assembly from synonym type material,na,haploid,fungi,36722552,36639109,51.5,0,60,140,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,12817,12762,51,na,Cladophialophora_bantiana_cbs_173_52_gca_000835475.Clad_bant_CBS_173_52_V1.dna.toplevel.fa,GCF_000835475.1_Clad_bant_CBS_173_52_V1_genomic.fna.gz
fonsecaea_multimorphosa_cbs_102226_gca_000836435,EnsemblFungi,1442371,Fons_mult_CBS_102226_V1,GCA_000836435.1,2015-03-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota2_collection_core_61_114_1,146,,GCF_000836435.1,PRJNA319325,SAMN02567659,JYBV00000000.1,reference genome,1442371,979981,Fonsecaea multimorphosa CBS 102226,strain=CBS 102226,na,latest,Scaffold,Major,Full,2015-02-25,Fons_mult_CBS_102226_V1,Broad Institute,GCA_000836435.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/435/GCF_000836435.1_Fons_mult_CBS_102226_V1,na,na,na,haploid,fungi,33447075,33428689,52.5,0,67,133,Broad Institute,Annotation submitted by Broad Institute,2024-01-22,12405,12369,35,na,Fonsecaea_multimorphosa_cbs_102226_gca_000836435.Fons_mult_CBS_102226_V1.dna.toplevel.fa,GCF_000836435.1_Fons_mult_CBS_102226_V1_genomic.fna.gz
aspergillus_neoniger_cbs_115656_gca_003184625,EnsemblFungi,1448310,Aspneo1,GCA_003184625.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,46,,GCF_003184625.1,PRJNA479911,SAMN05660318,MSFP00000000.1,reference genome,1448310,1196635,Aspergillus neoniger CBS 115656,strain=CBS 115656,na,latest,Scaffold,Major,Full,2018-06-04,Aspneo1,DOE Joint Genome Institute,GCA_003184625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/625/GCF_003184625.1_Aspneo1,na,assembly from type material,na,haploid,fungi,35416444,35398163,49.0,0,169,243,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12218,11934,280,na,Aspergillus_neoniger_cbs_115656_gca_003184625.Aspneo1.dna.toplevel.fa,GCF_003184625.1_Aspneo1_genomic.fna.gz
aspergillus_vadensis_cbs_113365_gca_003184925,EnsemblFungi,1448311,Aspvad1,GCA_003184925.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,53,,GCF_003184925.1,PRJNA479920,SAMN05661105,MSFS00000000.1,reference genome,1448311,288669,Aspergillus vadensis CBS 113365,strain=CBS 113365,na,latest,Scaffold,Major,Full,2018-06-04,Aspvad1,DOE Joint Genome Institute,GCA_003184925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/925/GCF_003184925.1_Aspvad1,na,assembly from type material,na,haploid,fungi,35663374,35658646,49.0,0,60,107,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12402,12130,265,na,Aspergillus_vadensis_cbs_113365_gca_003184925.Aspvad1.dna.toplevel.fa,GCF_003184925.1_Aspvad1_genomic.fna.gz
aspergillus_japonicus_cbs_114_51_gca_003184785,EnsemblFungi,1448312,Aspjap1,GCA_003184785.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,105,,GCF_003184785.1,PRJNA479916,SAMN05660717,PSTF00000000.1,reference genome,1448312,34381,Aspergillus japonicus CBS 114.51,strain=CBS 114.51,na,latest,Scaffold,Major,Full,2018-06-04,Aspjap1,DOE Joint Genome Institute,GCA_003184785.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/785/GCF_003184785.1_Aspjap1,na,assembly designated as neotype,na,haploid,fungi,36099954,36080550,51.0,0,163,319,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12338,12015,317,na,Aspergillus_japonicus_cbs_114_51_gca_003184785.Aspjap1.dna.toplevel.fa,GCF_003184785.1_Aspjap1_genomic.fna.gz
aspergillus_piperis_cbs_112811_gca_003184755,EnsemblFungi,1448313,Asppip1,GCA_003184755.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,68,,GCF_003184755.1,PRJNA479914,SAMN05660207,PSTD00000000.1,reference genome,1448313,319630,Aspergillus piperis CBS 112811,strain=CBS 112811,na,latest,Scaffold,Major,Full,2018-06-04,Asppip1,DOE Joint Genome Institute,GCA_003184755.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/755/GCF_003184755.1_Asppip1,na,assembly from type material,na,haploid,fungi,35280331,35269699,49.0,0,47,122,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12357,12068,284,na,Aspergillus_piperis_cbs_112811_gca_003184755.Asppip1.dna.toplevel.fa,GCF_003184755.1_Asppip1_genomic.fna.gz
aspergillus_eucalypticola_cbs_122712_gca_003184535,EnsemblFungi,1448314,Aspeuc1,GCA_003184535.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,33,,GCF_003184535.1,PRJNA479907,SAMN05660444,MSFU00000000.1,reference genome,1448314,1340029,Aspergillus eucalypticola CBS 122712,strain=CBS 122712,na,latest,Contig,Major,Full,2018-06-04,Aspeuc1,DOE Joint Genome Institute,GCA_003184535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/535/GCF_003184535.1_Aspeuc1,na,assembly from type material,na,haploid,fungi,34792412,34792412,49.0,0,131,131,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,12127,11853,270,na,Aspergillus_eucalypticola_cbs_122712_gca_003184535.Aspeuc1.dna.toplevel.fa,GCF_003184535.1_Aspeuc1_genomic.fna.gz
aspergillus_uvarum_cbs_121591_gca_003184745,EnsemblFungi,1448315,Aspuva1,GCA_003184745.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,75,,GCF_003184745.1,PRJNA479913,SAMN05660759,MSFT00000000.1,reference genome,1448315,446911,Aspergillus uvarum CBS 121591,strain=CBS 121591,na,latest,Scaffold,Major,Full,2018-06-04,Aspuva1,DOE Joint Genome Institute,GCA_003184745.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/745/GCF_003184745.1_Aspuva1,na,assembly from type material,na,haploid,fungi,35850703,35840536,51.0,0,172,252,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12342,12009,329,na,Aspergillus_uvarum_cbs_121591_gca_003184745.Aspuva1.dna.toplevel.fa,GCF_003184745.1_Aspuva1_genomic.fna.gz
aspergillus_ibericus_cbs_121593_gca_003184845,EnsemblFungi,1448316,Aspibe1,GCA_003184845.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,178,,GCF_003184845.1,PRJNA479918,SAMN05660294,PSTI00000000.1,reference genome,1448316,301854,Aspergillus ibericus CBS 121593,strain=CBS 121593,na,latest,Scaffold,Major,Full,2018-06-04,Aspibe1,DOE Joint Genome Institute,GCA_003184845.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/845/GCF_003184845.1_Aspibe1,na,assembly from type material,na,haploid,fungi,33437983,33425899,50.5,0,116,201,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,11983,11674,304,na,Aspergillus_ibericus_cbs_121593_gca_003184845.Aspibe1.dna.toplevel.fa,GCF_003184845.1_Aspibe1_genomic.fna.gz
aspergillus_costaricaensis_cbs_115574_gca_003184835,EnsemblFungi,1448317,Aspcos1,GCA_003184835.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,128,,GCF_003184835.1,PRJNA479917,SAMN05660767,PSTH00000000.1,reference genome,1448317,319631,Aspergillus costaricaensis CBS 115574,strain=CBS 115574,na,latest,Scaffold,Major,Full,2018-06-04,Aspcos1,DOE Joint Genome Institute,GCA_003184835.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/835/GCF_003184835.1_Aspcos1,na,assembly from type material,na,haploid,fungi,36947918,36926566,47.5,0,86,174,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12234,11962,267,na,Aspergillus_costaricaensis_cbs_115574_gca_003184835.Aspcos1.dna.toplevel.fa,GCF_003184835.1_Aspcos1_genomic.fna.gz
aspergillus_fijiensis_cbs_313_89_gca_003184825,EnsemblFungi,1448319,Aspfij1,GCA_003184825.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,180,,GCF_003184825.1,PRJNA722001,SAMN05660285,PSTG00000000.1,reference genome,1448319,1191702,Aspergillus fijiensis CBS 313.89,strain=CBS 313.89,na,latest,Scaffold,Major,Full,2018-06-04,Aspfij1,DOE Joint Genome Institute,GCA_003184825.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/825/GCF_003184825.1_Aspfij1,na,assembly from type material,na,haploid,fungi,36513906,36500514,50.0,0,149,218,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-22,12324,12006,315,na,Aspergillus_fijiensis_cbs_313_89_gca_003184825.Aspfij1.dna.toplevel.fa,GCF_003184825.1_Aspfij1_genomic.fna.gz
aspergillus_heteromorphus_cbs_117_55_gca_003184545,EnsemblFungi,1448321,Asphet1,GCA_003184545.1,2018-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,82,,GCF_003184545.1,PRJNA479908,SAMN05660217,MSFL00000000.1,reference genome,1448321,51019,Aspergillus heteromorphus CBS 117.55,strain=CBS 117.55,na,latest,Contig,Major,Full,2018-06-04,Asphet1,DOE Joint Genome Institute,GCA_003184545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/545/GCF_003184545.1_Asphet1,na,assembly designated as neotype,na,haploid,fungi,35607567,35607567,48.0,0,205,205,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,11088,10782,305,na,Aspergillus_heteromorphus_cbs_117_55_gca_003184545.Asphet1.dna.toplevel.fa,GCF_003184545.1_Asphet1_genomic.fna.gz
