Index,Sequence ID,Virus Tax ID,FTP Path,RefSeq Filename,Query Length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
13493,NC_003288,2993860,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/405/GCF_000837405.1_ViralProj14141,GCF_000837405.1_ViralProj14141_genomic.fna,43081,43081,/Users/gboldirev1/Documents/refseq/13493_NC_003288_blast.xml,0,0,0,0,0,0,0,0,43081,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13493_NC_003288_blast_subject_array_1748966455.bin
13494,NC_003291,171618,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/905/GCF_000839905.1_ViralProj14142,GCF_000839905.1_ViralProj14142_genomic.fna,37618,37618,/Users/gboldirev1/Documents/refseq/13494_NC_003291_blast.xml,0,0,0,0,0,0,0,0,37618,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13494_NC_003291_blast_subject_array_1748966455.bin
13499,NC_003309,2883940,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/840/845/GCF_000840845.1_ViralProj14330,GCF_000840845.1_ViralProj14330_genomic.fna,53373,53373,/Users/gboldirev1/Documents/refseq/13499_NC_003309_blast.xml,0,0,0,0,0,0,0,0,53373,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13499_NC_003309_blast_subject_array_1748966455.bin
13501,NC_003311,180503,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/609/565/GCF_002609565.1_ASM260956v1,GCF_002609565.1_ASM260956v1_genomic.fna,6834,6834,/Users/gboldirev1/Documents/refseq/13501_NC_003311_blast.xml,0,0,0,0,0,0,0,0,6834,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13501_NC_003311_blast_subject_array_1748966455.bin
13502,NC_003313,2905721,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/045/GCF_000839045.1_ViralProj14144,GCF_000839045.1_ViralProj14144_genomic.fna,33106,33106,/Users/gboldirev1/Documents/refseq/13502_NC_003313_blast.xml,0,0,0,0,0,0,0,0,33106,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13502_NC_003313_blast_subject_array_1748966455.bin
13503,NC_003315,2932882,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/842/865/GCF_000842865.1_ViralProj14231,GCF_000842865.1_ViralProj14231_genomic.fna,31508,31508,/Users/gboldirev1/Documents/refseq/13503_NC_003315_blast.xml,0,0,0,0,0,0,0,0,31508,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13503_NC_003315_blast_subject_array_1748966455.bin
13504,NC_003323,194443,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/845/GCF_000847845.1_ViralProj14732,GCF_000847845.1_ViralProj14732_genomic.fna,8918,8918,/Users/gboldirev1/Documents/refseq/13504_NC_003323_blast.xml,0,0,0,0,0,0,0,0,8918,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13504_NC_003323_blast_subject_array_1748966455.bin
13505,NC_003324,179237,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/425/GCF_000837425.1_ViralProj14146,GCF_000837425.1_ViralProj14146_genomic.fna,57416,57416,/Users/gboldirev1/Documents/refseq/13505_NC_003324_blast.xml,0,0,0,0,0,0,0,0,57416,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13505_NC_003324_blast_subject_array_1748966455.bin
13507,NC_003327,181604,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/365/GCF_000843365.1_ViralProj14337,GCF_000843365.1_ViralProj14337_genomic.fna,6882,6882,/Users/gboldirev1/Documents/refseq/13507_NC_003327_blast.xml,0,0,0,0,0,0,0,0,6882,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13507_NC_003327_blast_subject_array_1748966455.bin
13508,NC_003345,33771,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/925/GCF_000839925.2_ViralProj14147,GCF_000839925.2_ViralProj14147_genomic.fna,77672,77672,/Users/gboldirev1/Documents/refseq/13508_NC_003345_blast.xml,0,0,0,0,0,0,0,0,77672,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13508_NC_003345_blast_subject_array_1748966455.bin
13509,NC_003346,46253,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/033/205/GCF_003033205.1_ASM303320v1,GCF_003033205.1_ASM303320v1_genomic.fna,5076,5076,/Users/gboldirev1/Documents/refseq/13509_NC_003346_blast.xml,0,0,0,0,0,0,0,0,5076,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13509_NC_003346_blast_subject_array_1748966455.bin
13510,NC_003347,103722,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/005/GCF_000859005.1_ViralProj15188,GCF_000859005.1_ViralProj15188_genomic.fna,7564,7564,/Users/gboldirev1/Documents/refseq/13510_NC_003347_blast.xml,0,0,0,0,0,0,0,0,7564,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13510_NC_003347_blast_subject_array_1748966455.bin
13511,NC_003348,82676,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/858/225/GCF_000858225.1_ViralProj15186,GCF_000858225.1_ViralProj15186_genomic.fna,7879,7879,/Users/gboldirev1/Documents/refseq/13511_NC_003348_blast.xml,0,0,0,0,0,0,0,0,7879,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13511_NC_003348_blast_subject_array_1748966455.bin
13512,NC_003355,1169032,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/485/GCF_000849485.1_ViralProj14733,GCF_000849485.1_ViralProj14733_genomic.fna,6298,6298,/Users/gboldirev1/Documents/refseq/13512_NC_003355_blast.xml,0,0,0,0,0,0,0,0,6298,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13512_NC_003355_blast_subject_array_1748966455.bin
13513,NC_003356,103807,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/205/GCF_000847205.1_ViralProj14599,GCF_000847205.1_ViralProj14599_genomic.fna,42575,42575,/Users/gboldirev1/Documents/refseq/13513_NC_003356_blast.xml,0,0,0,0,0,0,0,0,42575,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13513_NC_003356_blast_subject_array_1748966455.bin
13514,NC_003357,85753,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/225/GCF_000838225.1_ViralProj14149,GCF_000838225.1_ViralProj14149_genomic.fna,2737,2737,/Users/gboldirev1/Documents/refseq/13514_NC_003357_blast.xml,0,0,0,0,0,0,0,0,2737,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13514_NC_003357_blast_subject_array_1748966455.bin
13515,NC_003369,12041,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/345/GCF_000850345.1_ViralProj14734,GCF_000850345.1_ViralProj14734_genomic.fna,5964,5964,/Users/gboldirev1/Documents/refseq/13515_NC_003369_blast.xml,0,0,0,0,0,0,0,0,5964,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13515_NC_003369_blast_subject_array_1748966455.bin
13516,NC_003375,12433,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/665/GCF_000848665.1_ViralProj14735,GCF_000848665.1_ViralProj14735_genomic.fna,8660,8660,/Users/gboldirev1/Documents/refseq/13516_NC_003375_blast.xml,0,0,0,0,0,0,0,0,8660,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13516_NC_003375_blast_subject_array_1748966455.bin
13517,NC_003376,12431,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/865/GCF_000847865.1_ViralProj14736,GCF_000847865.1_ViralProj14736_genomic.fna,8405,8405,/Users/gboldirev1/Documents/refseq/13517_NC_003376_blast.xml,0,0,0,0,0,0,0,0,8405,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13517_NC_003376_blast_subject_array_1748966455.bin
13518,NC_003377,12203,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/225/GCF_000863225.1_ViralProj15355,GCF_000863225.1_ViralProj15355_genomic.fna,9515,9515,/Users/gboldirev1/Documents/refseq/13518_NC_003377_blast.xml,0,0,0,0,0,0,0,0,9515,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13518_NC_003377_blast_subject_array_1748966455.bin
13519,NC_003378,107324,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/445/GCF_000837445.1_ViralProj14150,GCF_000837445.1_ViralProj14150_genomic.fna,7767,7767,/Users/gboldirev1/Documents/refseq/13519_NC_003378_blast.xml,0,0,0,0,0,0,0,0,7767,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13519_NC_003378_blast_subject_array_1748966455.bin
13520,NC_003379,268776,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/945/GCF_000839945.1_ViralProj14151,GCF_000839945.1_ViralProj14151_genomic.fna,2672,2672,/Users/gboldirev1/Documents/refseq/13520_NC_003379_blast.xml,0,0,0,0,0,0,0,0,2672,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13520_NC_003379_blast_subject_array_1748966455.bin
13521,NC_003380,195056,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/085/GCF_000839085.1_ViralProj14152,GCF_000839085.1_ViralProj14152_genomic.fna,220,220,/Users/gboldirev1/Documents/refseq/13521_NC_003380_blast.xml,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13521_NC_003380_blast_subject_array_1748966455.bin
13522,NC_003381,328671,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/505/GCF_000857505.1_ViralProj15239,GCF_000857505.1_ViralProj15239_genomic.fna,7389,7389,/Users/gboldirev1/Documents/refseq/13522_NC_003381_blast.xml,0,0,0,0,0,0,0,0,7389,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13522_NC_003381_blast_subject_array_1748966455.bin
13523,NC_003382,174178,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/245/GCF_000838245.1_ViralProj14153,GCF_000838245.1_ViralProj14153_genomic.fna,7559,7559,/Users/gboldirev1/Documents/refseq/13523_NC_003382_blast.xml,0,0,0,0,0,0,0,0,7559,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13523_NC_003382_blast_subject_array_1748966455.bin
13524,NC_003387,88870,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/465/GCF_000837465.1_ViralProj14154,GCF_000837465.1_ViralProj14154_genomic.fna,52797,52797,/Users/gboldirev1/Documents/refseq/13524_NC_003387_blast.xml,0,0,0,0,0,0,0,0,52797,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13524_NC_003387_blast_subject_array_1748966455.bin
13525,NC_003389,10276,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/965/GCF_000839965.1_ViralProj14155,GCF_000839965.1_ViralProj14155_genomic.fna,146454,146454,/Users/gboldirev1/Documents/refseq/13525_NC_003389_blast.xml,0,0,0,0,0,0,0,0,146454,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13525_NC_003389_blast_subject_array_1748966456.bin
13526,NC_003390,2905923,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/825/GCF_000849825.2_ViralProj14628,GCF_000849825.2_ViralProj14628_genomic.fna,46675,46675,/Users/gboldirev1/Documents/refseq/13526_NC_003390_blast.xml,0,0,0,0,0,0,0,0,46675,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13526_NC_003390_blast_subject_array_1748966456.bin
13527,NC_003391,28873,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/105/GCF_000839105.1_ViralProj14156,GCF_000839105.1_ViralProj14156_genomic.fna,205719,205719,/Users/gboldirev1/Documents/refseq/13527_NC_003391_blast.xml,0,0,0,0,0,0,0,0,205719,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13527_NC_003391_blast_subject_array_1748966456.bin
13528,NC_003397,12196,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/245/GCF_000857245.1_ViralProj15183,GCF_000857245.1_ViralProj15183_genomic.fna,9992,9992,/Users/gboldirev1/Documents/refseq/13528_NC_003397_blast.xml,0,0,0,0,0,0,0,0,9992,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13528_NC_003397_blast_subject_array_1748966456.bin
13529,NC_003398,12224,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/025/GCF_000854025.1_ViralProj14994,GCF_000854025.1_ViralProj14994_genomic.fna,9596,9596,/Users/gboldirev1/Documents/refseq/13529_NC_003398_blast.xml,0,0,0,0,0,0,0,0,9596,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13529_NC_003398_blast_subject_array_1748966456.bin
13530,NC_003399,157018,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/858/245/GCF_000858245.1_ViralProj15190,GCF_000858245.1_ViralProj15190_genomic.fna,9324,9324,/Users/gboldirev1/Documents/refseq/13530_NC_003399_blast.xml,0,0,0,0,0,0,0,0,9324,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13530_NC_003399_blast_subject_array_1748966456.bin
13532,NC_003401,154334,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/844/645/GCF_000844645.1_ViralProj14423,GCF_000844645.1_ViralProj14423_genomic.fna,133719,133719,/Users/gboldirev1/Documents/refseq/13532_NC_003401_blast.xml,0,0,0,0,0,0,0,0,133719,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13532_NC_003401_blast_subject_array_1748966456.bin
13533,NC_003403,185750,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/844/745/GCF_000844745.1_ViralProj14444,GCF_000844745.1_ViralProj14444_genomic.fna,1347,1347,/Users/gboldirev1/Documents/refseq/13533_NC_003403_blast.xml,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13533_NC_003403_blast_subject_array_1748966456.bin
13534,NC_003405,186371,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/925/GCF_000843925.1_ViralProj14445,GCF_000843925.1_ViralProj14445_genomic.fna,1353,1353,/Users/gboldirev1/Documents/refseq/13534_NC_003405_blast.xml,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13534_NC_003405_blast_subject_array_1748966456.bin
13535,NC_003410,142661,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/785/GCF_000846785.1_ViralProj14513,GCF_000846785.1_ViralProj14513_genomic.fna,1952,1952,/Users/gboldirev1/Documents/refseq/13535_NC_003410_blast.xml,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13535_NC_003410_blast_subject_array_1748966456.bin
13536,NC_003412,186165,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/505/GCF_000849505.1_ViralProj14737,GCF_000849505.1_ViralProj14737_genomic.fna,5698,5698,/Users/gboldirev1/Documents/refseq/13536_NC_003412_blast.xml,0,0,0,0,0,0,0,0,5698,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13536_NC_003412_blast_subject_array_1748966456.bin
13537,NC_003414,915293,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/842/005/GCF_000842005.1_ViralProj14232,GCF_000842005.1_ViralProj14232_genomic.fna,1360,1360,/Users/gboldirev1/Documents/refseq/13537_NC_003414_blast.xml,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13537_NC_003414_blast_subject_array_1748966456.bin
13538,NC_003417,59301,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/385/GCF_000863385.1_ViralProj15392,GCF_000863385.1_ViralProj15392_genomic.fna,11411,11411,/Users/gboldirev1/Documents/refseq/13538_NC_003417_blast.xml,0,0,0,0,0,0,0,0,11411,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13538_NC_003417_blast_subject_array_1748966456.bin
13539,NC_003418,120168,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/046/705/GCF_001046705.1_ViralProj14159,GCF_001046705.1_ViralProj14159_genomic.fna,2741,2741,/Users/gboldirev1/Documents/refseq/13539_NC_003418_blast.xml,0,0,0,0,0,0,0,0,2741,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13539_NC_003418_blast_subject_array_1748966456.bin
13540,NC_003433,78540,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/545/GCF_000862545.1_ViralProj15395,GCF_000862545.1_ViralProj15395_genomic.fna,11900,11900,/Users/gboldirev1/Documents/refseq/13540_NC_003433_blast.xml,0,0,0,0,0,0,0,0,11900,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13540_NC_003433_blast_subject_array_1748966456.bin
13541,NC_003434,188333,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/025/GCF_000859025.1_ViralProj15192,GCF_000859025.1_ViralProj15192_genomic.fna,2746,2746,/Users/gboldirev1/Documents/refseq/13541_NC_003434_blast.xml,0,0,0,0,0,0,0,0,2746,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13541_NC_003434_blast_subject_array_1748966456.bin
13542,NC_003436,28295,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/685/GCF_000848685.1_ViralProj14739,GCF_000848685.1_ViralProj14739_genomic.fna,28033,28033,/Users/gboldirev1/Documents/refseq/13542_NC_003436_blast.xml,0,0,0,0,0,0,0,0,28033,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13542_NC_003436_blast_subject_array_1748966456.bin
13543,NC_003438,2928746,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/985/GCF_000839985.1_ViralProj14161,GCF_000839985.1_ViralProj14161_genomic.fna,4421,4421,/Users/gboldirev1/Documents/refseq/13543_NC_003438_blast.xml,0,0,0,0,0,0,0,0,4421,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13543_NC_003438_blast_subject_array_1748966456.bin
13544,NC_003443,2560525,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/525/GCF_000863525.1_ViralProj15421,GCF_000863525.1_ViralProj15421_genomic.fna,15646,15646,/Users/gboldirev1/Documents/refseq/13544_NC_003443_blast.xml,0,0,0,0,0,0,0,0,15646,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13544_NC_003443_blast_subject_array_1748966456.bin
13545,NC_003444,55884,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/125/GCF_000839125.1_ViralProj14162,GCF_000839125.1_ViralProj14162_genomic.fna,37074,37074,/Users/gboldirev1/Documents/refseq/13545_NC_003444_blast.xml,0,0,0,0,0,0,0,0,37074,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13545_NC_003444_blast_subject_array_1748966456.bin
13553,NC_003460,189836,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/285/GCF_000838285.1_ViralProj14163,GCF_000838285.1_ViralProj14163_genomic.fna,5804,5804,/Users/gboldirev1/Documents/refseq/13553_NC_003460_blast.xml,0,0,0,0,0,0,0,0,5804,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13553_NC_003460_blast_subject_array_1748966456.bin
13554,NC_003461,12730,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/705/GCF_000848705.1_ViralProj14743,GCF_000848705.1_ViralProj14743_genomic.fna,15600,15600,/Users/gboldirev1/Documents/refseq/13554_NC_003461_blast.xml,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13554_NC_003461_blast_subject_array_1748966456.bin
13555,NC_003462,35350,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/465/GCF_000850465.1_ViralProj14744,GCF_000850465.1_ViralProj14744_genomic.fna,9332,9332,/Users/gboldirev1/Documents/refseq/13555_NC_003462_blast.xml,0,0,0,0,0,0,0,0,9332,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13555_NC_003462_blast_subject_array_1748966456.bin
13556,NC_003463,73494,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/605/GCF_000854605.1_ViralProj14971,GCF_000854605.1_ViralProj14971_genomic.fna,306,306,/Users/gboldirev1/Documents/refseq/13556_NC_003463_blast.xml,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13556_NC_003463_blast_subject_array_1748966456.bin
13576,NC_003487,12056,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/725/GCF_000848725.1_ViralProj14747,GCF_000848725.1_ViralProj14747_genomic.fna,3762,3762,/Users/gboldirev1/Documents/refseq/13576_NC_003487_blast.xml,0,0,0,0,0,0,0,1,3761,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13576_NC_003487_blast_subject_array_1748966456.bin
13577,NC_003491,156690,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/745/GCF_000857745.1_ViralProj15079,GCF_000857745.1_ViralProj15079_genomic.fna,5722,5722,/Users/gboldirev1/Documents/refseq/13577_NC_003491_blast.xml,0,0,0,0,0,0,0,0,5722,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13577_NC_003491_blast_subject_array_1748966456.bin
13578,NC_003492,12197,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/145/GCF_000863145.1_ViralProj15339,GCF_000863145.1_ViralProj15339_genomic.fna,9532,9532,/Users/gboldirev1/Documents/refseq/13578_NC_003492_blast.xml,0,0,0,0,0,0,0,0,9532,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13578_NC_003492_blast_subject_array_1748966456.bin
13579,NC_003493,57119,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/725/GCF_000849725.1_ViralProj14605,GCF_000849725.1_ViralProj14605_genomic.fna,2561,2561,/Users/gboldirev1/Documents/refseq/13579_NC_003493_blast.xml,0,0,0,0,0,0,0,0,2561,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13579_NC_003493_blast_subject_array_1748966456.bin
13580,NC_003494,180170,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/865/GCF_000848865.1_ViralProj14600,GCF_000848865.1_ViralProj14600_genomic.fna,111362,111362,/Users/gboldirev1/Documents/refseq/13580_NC_003494_blast.xml,0,0,0,0,0,0,0,0,111362,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13580_NC_003494_blast_subject_array_1748966456.bin
13583,NC_003497,190811,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/485/GCF_000850485.1_ViralProj14748,GCF_000850485.1_ViralProj14748_genomic.fna,836,836,/Users/gboldirev1/Documents/refseq/13583_NC_003497_blast.xml,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13583_NC_003497_blast_subject_array_1748966456.bin
13584,NC_003498,10640,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/845/GCF_000845845.1_ViralProj14494,GCF_000845845.1_ViralProj14494_genomic.fna,7932,7932,/Users/gboldirev1/Documents/refseq/13584_NC_003498_blast.xml,0,0,0,0,0,0,0,0,7932,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13584_NC_003498_blast_subject_array_1748966456.bin
13585,NC_003499,31722,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/365/GCF_000861365.1_ViralProj15329,GCF_000861365.1_ViralProj15329_genomic.fna,8512,8512,/Users/gboldirev1/Documents/refseq/13585_NC_003499_blast.xml,0,0,0,0,0,0,0,1,8511,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13585_NC_003499_blast_subject_array_1748966456.bin
13586,NC_003500,39443,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/765/GCF_000856765.2_ViralProj15077,GCF_000856765.2_ViralProj15077_genomic.fna,4763,4763,/Users/gboldirev1/Documents/refseq/13586_NC_003500_blast.xml,0,0,0,0,0,0,0,0,4763,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13586_NC_003500_blast_subject_array_1748966456.bin
13587,NC_003501,42631,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/645/GCF_000860645.1_ViralProj15336,GCF_000860645.1_ViralProj15336_genomic.fna,9672,9672,/Users/gboldirev1/Documents/refseq/13587_NC_003501_blast.xml,0,0,0,0,0,0,0,0,9672,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13587_NC_003501_blast_subject_array_1748966456.bin
13588,NC_003502,65743,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/565/GCF_000849565.1_ViralMultiSegProj14749,GCF_000849565.1_ViralMultiSegProj14749_genomic.fna,6405,14116,/Users/gboldirev1/Documents/refseq/13588_NC_003502_blast.xml,0,0,0,0,0,0,2,6371,7673,0,1,69,0,0,0,/Users/gboldirev1/Documents/refseq/13588_NC_003502_blast_subject_array_1748966456.bin
13603,NC_003521,188763,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/725/GCF_000843725.1_ViralProj14404,GCF_000843725.1_ViralProj14404_genomic.fna,241087,241087,/Users/gboldirev1/Documents/refseq/13603_NC_003521_blast.xml,0,0,0,0,0,0,0,0,241087,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13603_NC_003521_blast_subject_array_1748966456.bin
13604,NC_003523,190809,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/505/GCF_000850505.1_ViralProj14752,GCF_000850505.1_ViralProj14752_genomic.fna,1104,1104,/Users/gboldirev1/Documents/refseq/13604_NC_003523_blast.xml,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13604_NC_003523_blast_subject_array_1748966456.bin
13605,NC_003524,190478,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/145/GCF_000839145.1_ViralProj14166,GCF_000839145.1_ViralProj14166_genomic.fna,33507,33507,/Users/gboldirev1/Documents/refseq/13605_NC_003524_blast.xml,0,0,0,0,0,0,0,0,33507,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/13605_NC_003524_blast_subject_array_1748966456.bin
