Index	Sequence ID	Virus Tax ID	FTP Path	RefSeq Filename
18919	NC_026664	1619220	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/695/GCF_000959695.1_ViralProj278303	GCF_000959695.1_ViralProj278303_genomic.fna
18920	NC_026665	1609634	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/675/GCF_000959675.1_ViralProj278641	GCF_000959675.1_ViralProj278641_genomic.fna
18921	NC_026732	1435457	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/960/965/GCF_000960965.1_ViralProj279033	GCF_000960965.1_ViralProj279033_genomic.fna
18922	NC_026733	1629132	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/960/945/GCF_000960945.1_ViralProj279079	GCF_000960945.1_ViralProj279079_genomic.fna
18923	NC_026759	46076	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/175/GCF_000969175.1_ViralProj280116	GCF_000969175.1_ViralProj280116_genomic.fna
18924	NC_026760	2843704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/055/GCF_000969055.1_ViralProj280298	GCF_000969055.1_ViralProj280298_genomic.fna
18925	NC_026761	1632184	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/195/GCF_000969195.1_ViralProj280300	GCF_000969195.1_ViralProj280300_genomic.fna
18926	NC_026762	1623685	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/605/GCF_000970605.1_ViralProj279594	GCF_000970605.1_ViralProj279594_genomic.fna
18927	NC_026763	1633139	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/115/GCF_000969115.1_ViralProj280299	GCF_000969115.1_ViralProj280299_genomic.fna
18928	NC_026764	1629656	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/135/GCF_000969135.1_ViralProj280303	GCF_000969135.1_ViralProj280303_genomic.fna
18929	NC_026765	1629657	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/075/GCF_000969075.1_ViralProj280302	GCF_000969075.1_ViralProj280302_genomic.fna
18930	NC_026766	1623686	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/155/GCF_000969155.1_ViralProj280307	GCF_000969155.1_ViralProj280307_genomic.fna
18931	NC_026767	2758139	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/995/GCF_000968995.1_ViralProj280292	GCF_000968995.1_ViralProj280292_genomic.fna
18932	NC_026768	1623687	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/095/GCF_000969095.1_ViralProj280306	GCF_000969095.1_ViralProj280306_genomic.fna
18933	NC_026769	1623688	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/035/GCF_000969035.1_ViralProj280305	GCF_000969035.1_ViralProj280305_genomic.fna
18934	NC_026770	1623689	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/215/GCF_000969215.1_ViralProj280304	GCF_000969215.1_ViralProj280304_genomic.fna
18935	NC_026771	1631303	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/015/GCF_000969015.1_ViralProj280301	GCF_000969015.1_ViralProj280301_genomic.fna
18936	NC_026797	1633878	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/615/GCF_000972615.1_ViralProj280337	GCF_000972615.1_ViralProj280337_genomic.fna
18941	NC_026806	1634484	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/355/GCF_000973355.1_ViralProj281125	GCF_000973355.1_ViralProj281125_genomic.fna
18942	NC_026807	1634485	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/335/GCF_000973335.1_ViralProj281407	GCF_000973335.1_ViralProj281407_genomic.fna
18943	NC_026808	1634486	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/415/GCF_000973415.1_ViralProj281406	GCF_000973415.1_ViralProj281406_genomic.fna
18944	NC_026809	1634488	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/235/GCF_000973235.1_ViralProj281404	GCF_000973235.1_ViralProj281404_genomic.fna
18945	NC_026810	1634487	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/475/GCF_000973475.1_ViralProj281405	GCF_000973475.1_ViralProj281405_genomic.fna
18946	NC_026811	1118369	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/275/GCF_000973275.2_ViralProj281395	GCF_000973275.2_ViralProj281395_genomic.fna
18947	NC_026812	1611837	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/255/GCF_000973255.1_ViralProj281408	GCF_000973255.1_ViralProj281408_genomic.fna
18948	NC_026814	1157338	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/215/GCF_000973215.1_ViralProj281400	GCF_000973215.1_ViralProj281400_genomic.fna
18949	NC_026815	3052712	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/435/GCF_000973435.1_ViralProj281397	GCF_000973435.1_ViralProj281397_genomic.fna
18950	NC_026816	1501716	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/375/GCF_000973375.1_ViralProj281398	GCF_000973375.1_ViralProj281398_genomic.fna
18951	NC_026817	1488574	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/295/GCF_000973295.1_ViralProj281399	GCF_000973295.1_ViralProj281399_genomic.fna
18952	NC_026818	1588764	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/195/GCF_000973195.1_ViralProj281396	GCF_000973195.1_ViralProj281396_genomic.fna
18953	NC_026819	1634914	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/315/GCF_000973315.1_ViralProj281403	GCF_000973315.1_ViralProj281403_genomic.fna
18965	NC_026921	1641896	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/981/755/GCF_000981755.1_ViralProj282169	GCF_000981755.1_ViralProj282169_genomic.fna
18966	NC_026922	1642929	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/982/285/GCF_000982285.1_ViralProj282403	GCF_000982285.1_ViralProj282403_genomic.fna
18967	NC_026923	1493509	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/534/655/GCF_002534655.1_ASM253465v1	GCF_002534655.1_ASM253465v1_genomic.fna
18968	NC_026924	1493512	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/982/345/GCF_000982345.1_ViralProj282478	GCF_000982345.1_ViralProj282478_genomic.fna
18969	NC_026926	1493514	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/604/645/GCF_002604645.1_ASM260464v1	GCF_002604645.1_ASM260464v1_genomic.fna
18970	NC_026927	1493511	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/982/385/GCF_000982385.1_ViralProj282479	GCF_000982385.1_ViralProj282479_genomic.fna
18971	NC_026928	1493510	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/921/755/GCF_002921755.1_ASM292175v1	GCF_002921755.1_ASM292175v1_genomic.fna
18972	NC_026942	1634381	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/015/GCF_000989015.1_ViralProj282770	GCF_000989015.1_ViralProj282770_genomic.fna
18973	NC_026943	1642018	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/115/GCF_000989115.1_ViralProj283067	GCF_000989115.1_ViralProj283067_genomic.fna
18974	NC_026944	2170103	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/095/GCF_000989095.1_ViralProj282773	GCF_000989095.1_ViralProj282773_genomic.fna
18975	NC_026945	1642515	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/035/GCF_000989035.1_ViralProj283066	GCF_000989035.1_ViralProj283066_genomic.fna
18976	NC_026946	1647924	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/155/GCF_000989155.1_ViralProj283065	GCF_000989155.1_ViralProj283065_genomic.fna
18977	NC_026947	759124	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/989/055/GCF_000989055.1_ViralProj283064	GCF_000989055.1_ViralProj283064_genomic.fna
18980	NC_027016	1667587	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/008/535/GCF_001008535.1_ViralProj284015	GCF_001008535.1_ViralProj284015_genomic.fna
18981	NC_027026	1280920	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/008/475/GCF_001008475.1_ViralProj284012	GCF_001008475.1_ViralProj284012_genomic.fna
18982	NC_027040	44560	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/008/515/GCF_001008515.1_ViralProj284016	GCF_001008515.1_ViralProj284016_genomic.fna
18983	NC_027054	1156769	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/008/455/GCF_001008455.1_ViralProj284019	GCF_001008455.1_ViralProj284019_genomic.fna
18984	NC_027059	687387	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/008/435/GCF_001008435.1_ViralProj283618	GCF_001008435.1_ViralProj283618_genomic.fna
18985	NC_027117	1622024	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/012/905/GCF_001012905.1_Desmodus_rotundus_endogenous_retrovirus_DrERV_consensus_sequence	GCF_001012905.1_Desmodus_rotundus_endogenous_retrovirus_DrERV_consensus_sequence_genomic.fna
18986	NC_027118	1076759	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/015/265/GCF_001015265.1_ViralProj284783	GCF_001015265.1_ViralProj284783_genomic.fna
18987	NC_027119	454798	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/015/285/GCF_001015285.1_ViralProj285253	GCF_001015285.1_ViralProj285253_genomic.fna
18988	NC_027120	741942	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/015/305/GCF_001015305.1_ViralProj284805	GCF_001015305.1_ViralProj284805_genomic.fna
18989	NC_027121	1654603	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/835/GCF_001019835.1_ViralProj285357	GCF_001019835.1_ViralProj285357_genomic.fna
18990	NC_027122	1615583	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/935/GCF_001019935.1_ViralProj285496	GCF_001019935.1_ViralProj285496_genomic.fna
18991	NC_027123	1602124	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/020/015/GCF_001020015.1_ViralProj285266	GCF_001020015.1_ViralProj285266_genomic.fna
18992	NC_027124	1658615	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/955/GCF_001019955.1_ViralProj285594	GCF_001019955.1_ViralProj285594_genomic.fna
18993	NC_027125	908819	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/815/GCF_001019815.1_ViralProj284804	GCF_001019815.1_ViralProj284804_genomic.fna
18994	NC_027126	1654355	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/875/GCF_001019875.1_ViralProj285597	GCF_001019875.1_ViralProj285597_genomic.fna
18995	NC_027127	1654356	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/020/055/GCF_001020055.1_ViralProj285596	GCF_001020055.1_ViralProj285596_genomic.fna
18996	NC_027128	1654357	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/775/GCF_001019775.1_ViralProj285595	GCF_001019775.1_ViralProj285595_genomic.fna
18997	NC_027129	1504732	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/895/GCF_001019895.1_ViralProj285601	GCF_001019895.1_ViralProj285601_genomic.fna
18998	NC_027130	1493508	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/597/145/GCF_002597145.1_ASM259714v1	GCF_002597145.1_ASM259714v1_genomic.fna
18999	NC_027131	1471299	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/755/GCF_001019755.1_ViralProj285589	GCF_001019755.1_ViralProj285589_genomic.fna
19000	NC_027132	1493513	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/019/995/GCF_001019995.1_ViralProj285603	GCF_001019995.1_ViralProj285603_genomic.fna
19011	NC_027196	1608440	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/315/GCF_001021315.1_RDHV2	GCF_001021315.1_RDHV2_genomic.fna
19012	NC_027197	1608451	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/275/GCF_001021275.1_ViralProj286009	GCF_001021275.1_ViralProj286009_genomic.fna
19013	NC_027198	1432563	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/255/GCF_001021255.1_ViralProj286012	GCF_001021255.1_ViralProj286012_genomic.fna
19014	NC_027199	1631554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/215/GCF_001021215.1_ViralProj286008	GCF_001021215.1_ViralProj286008_genomic.fna
19015	NC_027204	1357423	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/023/565/GCF_001023565.1_ViralProj286159	GCF_001023565.1_ViralProj286159_genomic.fna
19016	NC_027208	1661062	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/375/GCF_001027375.1_ViralProj286247	GCF_001027375.1_ViralProj286247_genomic.fna
19017	NC_027209	1661396	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/965/GCF_001028965.1_ViralProj286258	GCF_001028965.1_ViralProj286258_genomic.fna
19018	NC_027210	369752	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/025/GCF_001029025.1_ViralProj286899	GCF_001029025.1_ViralProj286899_genomic.fna
19020	NC_027212	1608533	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/985/GCF_001028985.1_ViralProj286937	GCF_001028985.1_ViralProj286937_genomic.fna
19021	NC_027213	10256	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/045/GCF_001029045.1_ViralProj287042	GCF_001029045.1_ViralProj287042_genomic.fna
19022	NC_027214	1661395	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/005/GCF_001029005.1_ViralProj286936	GCF_001029005.1_ViralProj286936_genomic.fna
19023	NC_027215	260377	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/945/GCF_001028945.1_ViralProj286971	GCF_001028945.1_ViralProj286971_genomic.fna
19026	NC_027292	1562076	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/038/595/GCF_001038595.1_ViralProj287583	GCF_001038595.1_ViralProj287583_genomic.fna
19027	NC_027293	1540094	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/585/GCF_002149585.1_ViralProj266637.2	GCF_002149585.1_ViralProj266637.2_genomic.fna
19028	NC_027294	1500822	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/038/615/GCF_001038615.1_ViralProj287578	GCF_001038615.1_ViralProj287578_genomic.fna
19029	NC_027295	1500830	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/755/GCF_001040755.1_ViralProj287584	GCF_001040755.1_ViralProj287584_genomic.fna
19030	NC_027296	1220714	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/775/GCF_001040775.1_ViralProj287857	GCF_001040775.1_ViralProj287857_genomic.fna
19031	NC_027297	2991861	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/405/GCF_002149405.1_ViralProj266637.4	GCF_002149405.1_ViralProj266637.4_genomic.fna
19032	NC_027298	2994047	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/795/GCF_001040795.1_ViralProj287866	GCF_001040795.1_ViralProj287866_genomic.fna
19033	NC_027299	1526550	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/815/GCF_001040815.1_ViralProj287862	GCF_001040815.1_ViralProj287862_genomic.fna
19034	NC_027329	1567025	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/335/GCF_001041335.1_ViralProj287865	GCF_001041335.1_ViralProj287865_genomic.fna
19035	NC_027330	1498172	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/975/GCF_001040975.1_ViralProj287953	GCF_001040975.1_ViralProj287953_genomic.fna
19036	NC_027331	1540095	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/495/GCF_001041495.1_ViralProj287986	GCF_001041495.1_ViralProj287986_genomic.fna
19037	NC_027332	1560342	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/155/GCF_001042155.1_ViralProj287976	GCF_001042155.1_ViralProj287976_genomic.fna
19038	NC_027333	1500807	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/655/GCF_001041655.1_ViralProj288018	GCF_001041655.1_ViralProj288018_genomic.fna
19039	NC_027334	1503929	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/735/GCF_001041735.1_ViralProj287959	GCF_001041735.1_ViralProj287959_genomic.fna
19040	NC_027335	1498168	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/015/GCF_001041015.2_ViralProj287961	GCF_001041015.2_ViralProj287961_genomic.fna
19041	NC_027336	1500798	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/315/GCF_001041315.1_ViralProj288025	GCF_001041315.1_ViralProj288025_genomic.fna
19042	NC_027337	1555238	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/835/GCF_001041835.1_ViralProj287983	GCF_001041835.1_ViralProj287983_genomic.fna
19043	NC_027339	1225789	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/255/GCF_001042255.1_ViralProj287996	GCF_001042255.1_ViralProj287996_genomic.fna
19044	NC_027340	1564096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/355/GCF_001041355.1_Ea2809_v1.0	GCF_001041355.1_Ea2809_v1.0_genomic.fna
19045	NC_027341	1560313	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/075/GCF_001041075.1_ViralProj287977	GCF_001041075.1_ViralProj287977_genomic.fna
19046	NC_027342	1357704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/895/GCF_001041895.1_ViralProj287995	GCF_001041895.1_ViralProj287995_genomic.fna
19047	NC_027344	1204531	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/775/GCF_001041775.1_ViralProj287967	GCF_001041775.1_ViralProj287967_genomic.fna
19048	NC_027345	1530400	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/995/GCF_001040995.1_ViralProj287957	GCF_001040995.1_ViralProj287957_genomic.fna
19049	NC_027346	1500827	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/215/GCF_001041215.1_ViralProj288005	GCF_001041215.1_ViralProj288005_genomic.fna
19050	NC_027347	1500823	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/623/145/GCF_002623145.1_ASM262314v1	GCF_002623145.1_ASM262314v1_genomic.fna
19051	NC_027348	1563661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/037/815/GCF_002037815.1_ViralProj287956	GCF_002037815.1_ViralProj287956_genomic.fna
19052	NC_027349	1434323	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/535/GCF_001041535.1_ViralProj287994	GCF_001041535.1_ViralProj287994_genomic.fna
19053	NC_027350	2885922	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/115/GCF_001041115.1_ViralProj287985	GCF_001041115.1_ViralProj287985_genomic.fna
19054	NC_027351	1204529	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/715/GCF_001041715.1_ViralProj287955	GCF_001041715.1_ViralProj287955_genomic.fna
19055	NC_027352	1498212	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/155/GCF_001041155.1_ViralProj287993	GCF_001041155.1_ViralProj287993_genomic.fna
19056	NC_027353	1206560	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/055/GCF_001042055.1_ViralProj287951	GCF_001042055.1_ViralProj287951_genomic.fna
19057	NC_027354	1500831	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/575/GCF_001041575.1_ViralProj288002	GCF_001041575.1_ViralProj288002_genomic.fna
19058	NC_027355	1129192	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/555/GCF_001041555.1_ViralProj287998	GCF_001041555.1_ViralProj287998_genomic.fna
19059	NC_027356	2681606	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/135/GCF_001042135.1_ViralProj287971	GCF_001042135.1_ViralProj287971_genomic.fna
19060	NC_027357	1500799	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/395/GCF_001042395.1_ViralProj288024	GCF_001042395.1_ViralProj288024_genomic.fna
19061	NC_027358	1536605	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/855/GCF_001041855.1_ViralProj287987	GCF_001041855.1_ViralProj287987_genomic.fna
19062	NC_027360	1197935	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/175/GCF_001041175.1_ViralProj287997	GCF_001041175.1_ViralProj287997_genomic.fna
19063	NC_027361	1500812	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/355/GCF_001042355.1_ViralProj288016	GCF_001042355.1_ViralProj288016_genomic.fna
19064	NC_027362	1500816	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/335/GCF_001042335.1_ViralProj288012	GCF_001042335.1_ViralProj288012_genomic.fna
19065	NC_027363	1560282	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/175/GCF_001042175.1_ViralProj287980	GCF_001042175.1_ViralProj287980_genomic.fna
19066	NC_027364	1273738	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/035/GCF_001041035.1_ViralProj287965	GCF_001041035.1_ViralProj287965_genomic.fna
19067	NC_027365	2923006	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/915/GCF_001041915.1_ViralProj287999	GCF_001041915.1_ViralProj287999_genomic.fna
19068	NC_027366	1540090	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/325/GCF_002149325.1_ViralProj266637.5	GCF_002149325.1_ViralProj266637.5_genomic.fna
19069	NC_027367	1500820	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/615/GCF_001041615.1_ViralProj288010	GCF_001041615.1_ViralProj288010_genomic.fna
19070	NC_027368	1451050	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/395/GCF_001041395.1_ViralProj287962	GCF_001041395.1_ViralProj287962_genomic.fna
19071	NC_027369	1229757	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/415/GCF_001041415.1_ViralProj287966	GCF_001041415.1_ViralProj287966_genomic.fna
19072	NC_027370	1500828	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/295/GCF_001042295.1_ViralProj288004	GCF_001042295.1_ViralProj288004_genomic.fna
19073	NC_027371	1498188	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/095/GCF_001042095.1_ViralProj287960	GCF_001042095.1_ViralProj287960_genomic.fna
19074	NC_027372	1540092	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/225/GCF_002149225.1_ViralProj266637.7	GCF_002149225.1_ViralProj266637.7_genomic.fna
19075	NC_027373	1500800	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/035/GCF_001042035.1_ViralProj288023	GCF_001042035.1_ViralProj288023_genomic.fna
19076	NC_027374	1540091	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/605/GCF_002149605.1_ViralProj266637.6	GCF_002149605.1_ViralProj266637.6_genomic.fna
19077	NC_027375	1527525	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/515/GCF_001041515.1_ViralProj287990	GCF_001041515.1_ViralProj287990_genomic.fna
19078	NC_027376	1500832	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/623/225/GCF_002623225.1_ASM262322v1	GCF_002623225.1_ASM262322v1_genomic.fna
19079	NC_027377	1536604	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/215/GCF_001042215.1_ViralProj287988	GCF_001042215.1_ViralProj287988_genomic.fna
19080	NC_027378	1540098	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/205/GCF_002149205.1_ViralProj266637.3	GCF_002149205.1_ViralProj266637.3_genomic.fna
19081	NC_027379	1560283	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/041/815/GCF_001041815.1_ViralProj287979	GCF_001041815.1_ViralProj287979_genomic.fna
19082	NC_027380	1500805	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/623/065/GCF_002623065.1_ASM262306v1	GCF_002623065.1_ASM262306v1_genomic.fna
19083	NC_027381	1540097	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/195/GCF_001042195.1_ViralProj287984	GCF_001042195.1_ViralProj287984_genomic.fna
